,title,question,names,x,y
0,0,sandwich cookie,0,0.37530452013015747,0.18468156456947327
1,1,black-and-white cookie,1,0.6671921610832214,0.20802628993988037
2,2,popular cookie,2,0.5681490302085876,0.19011083245277405
3,3,mountain: prefix,3,0.4299677312374115,0.20902332663536072
4,4,sweet sandwich,4,0.5713682770729065,0.06821318715810776
5,5,creme-filled cookie,5,0.4634678065776825,0.18771550059318542
6,6,nabisco cookie,6,0.3693113625049591,0.35942861437797546
7,7,cookie favorite,7,0.49842530488967896,0.21541839838027954
8,8,mountain: comb form,8,0.4111592173576355,0.20977191627025604
9,9,layered cookie,9,0.8628746867179871,0.2519831359386444
10,10,black-and-white treat,10,0.47203510999679565,0.21227416396141052
11,11,two-tone treat,11,0.22942419350147247,0.22851689159870148
12,12,two-tone cookie,12,0.6834385395050049,0.24725979566574097
13,13,hydrox rival,13,0.4690462648868561,0.1386238932609558
14,14,triple-decker cookie,14,0.7242357730865479,0.22754448652267456
15,15,black-and-white cookies,15,0.43797948956489563,0.15169264376163483
16,16,nabisco treat,16,0.24991098046302795,0.20862391591072083
17,17,cream-filled cookie,17,0.5169355273246765,0.34424927830696106
18,18,twistable cookie,18,0.6244437098503113,0.2742135226726532
19,19,best-selling cookie,19,0.547814667224884,0.2249179184436798
20,20,sandwich cookies,20,0.4567621648311615,0.32906684279441833
21,21,twistable treat,21,0.4817653000354767,0.05802096426486969
22,22,black-and-white snack,22,0.6024668216705322,0.20350483059883118
23,23,cookie since 1912,23,0.8821132779121399,0.20602256059646606
24,24,creme cookie,24,0.48345494270324707,0.20505274832248688
25,25,cookie brand,25,0.7778393030166626,0.32076117396354675
26,26,lunchbox treat,26,0.4818423092365265,0.22335387766361237
27,27,dunkable treat,27,0.4240431785583496,0.24166715145111084
28,28,three-layer cookie,28,0.536700427532196,0.2422627955675125
29,29,classic cookie,29,0.5394989252090454,0.21232058107852936
30,30,cookie many take apart,30,0.5683616399765015,0.10992910712957382
31,31,milk's favorite cookie,31,0.4427128732204437,0.33502480387687683
32,32,modern ice cream flavor,32,0.5397136807441711,0.21428057551383972
33,33,black-and-white snacks,33,0.5814716815948486,0.2268442064523697
34,34,double stuf cookie,34,0.5351199507713318,0.25131502747535706
35,35,creme-filled snack,35,0.4074572026729584,0.23014141619205475
36,36,two-toned treat,36,0.27029281854629517,0.21654944121837616
37,37,nabisco cookies,37,0.4132082164287567,0.2691173851490021
38,38,snack in a stack,38,0.34453609585762024,0.18988247215747833
39,39,black-and-white bite,39,0.552361249923706,0.3114917576313019
40,40,nabisco favorite,40,0.43131110072135925,0.1636412888765335
41,41,black and white cookie,41,0.5340321063995361,0.19902263581752777
42,42,white-centered snack,42,0.6302956938743591,0.18993791937828064
43,43,three-part cookies,43,0.4886786937713623,0.20007763803005219
44,44,nabisco goodie,44,0.4577065408229828,0.32641372084617615
45,45,biscuit introduced in 1912,45,0.687092661857605,0.35174259543418884
46,46,snack since 1912,46,0.4993681311607361,0.16739659011363983
47,47,popular cookies,47,0.29800498485565186,0.3704034090042114
48,48,stackable cookie,48,0.4188109338283539,0.19480636715888977
49,49,triple-decker treat,49,0.2319072037935257,0.21348123252391815
50,50,nabisco brand,50,0.242041677236557,0.25462013483047485
51,51,double delight snack,51,0.6366182565689087,0.24828989803791046
52,52,treat with milk,52,0.6575760841369629,0.2539387047290802
53,53,lunchbox dessert,53,0.4042927920818329,0.24529406428337097
54,54,dunkable cookie,54,0.5473831295967102,0.3102496266365051
55,55,three-layer treat,55,0.2525077164173126,0.22975555062294006
56,56,layered treat,56,0.4468267261981964,0.1874660849571228
57,57,layered snack,57,0.5361632108688354,0.22299422323703766
58,58,cookie often eaten inside-out,58,0.5799895524978638,0.18273097276687622
59,59,mcflurry flavor,59,0.4648975729942322,0.14199821650981903
60,60,cookie choice,60,0.48942145705223083,0.23424813151359558
61,61,common cookie,61,0.6942784190177917,0.22994697093963623
62,62,cookie introduced in 1912,62,0.2861288785934448,0.21587134897708893
63,63,hydrox competitor,63,0.3153124749660492,0.12802498042583466
64,64,popular sandwich cookie,64,0.3342653810977936,0.31830140948295593
65,65,nabisco nibble,65,0.4699162244796753,0.21527543663978577
66,66,creme-filled treat,66,0.4708405137062073,0.1500510722398758
67,67,after-lunch sandwich,67,0.6819705963134766,0.18513557314872742
68,68,two-toned cookie,68,0.5983533263206482,0.1399218887090683
69,69,bicolor bite,69,0.6077514886856079,0.1908416897058487
70,70,cookie with creme,70,0.38760489225387573,0.17741659283638
71,71,circular snack,71,0.3001202940940857,0.22959169745445251
72,72,droxie alternative,72,0.2801070511341095,0.2458566576242447
73,73,filled cookie,73,0.7435651421546936,0.24342456459999084
74,74,layered cookies,74,0.32509225606918335,0.1626255214214325
75,75,sweet sandwiches,75,0.633536159992218,0.26360952854156494
76,76,two-tone treats,76,0.2085723578929901,0.2437669187784195
77,77,lunchbox treats,77,0.41249337792396545,0.22993877530097961
78,78,treats with milk,78,0.6676934957504272,0.21968631446361542
79,79,hydrox alternative,79,0.5111913681030273,0.0985633060336113
80,80,nabisco bestseller,80,0.4648880660533905,0.2679804265499115
81,81,vowel-rich cookie,81,0.43799278140068054,0.22989505529403687
82,82,stackable snack,82,0.7142699360847473,0.22120246291160583
83,83,cakesters brand,83,0.3044055700302124,0.3049662113189697
84,84,three-layer snack,84,0.9464640617370605,0.19180768728256226
85,85,nabisco product,85,0.4404398500919342,0.28078141808509827
86,86,treat for cookie monster,86,0.43649041652679443,0.11514364928007126
87,87,creme-filled chocolate cookie,87,0.39291292428970337,0.17600055038928986
88,88,crunchy ice-cream ingredient,88,0.47030723094940186,0.22645317018032074
89,89,snack cookie,89,0.5012546181678772,0.21386359632015228
90,90,sandwich-cookie name,90,0.40079790353775024,0.1364193856716156
91,91,twist-apart treat,91,0.6072536110877991,0.21598465740680695
92,92,cream-filled cookies,92,0.6349458694458008,0.3486557900905609
93,93,creme-filled cookies,93,0.41881290078163147,0.23133468627929688
94,94,double stuf treats,94,0.40833646059036255,0.07086391746997833
95,95,nabisco nosh,95,0.4032112658023834,0.2576492130756378
96,96,chocolate cookie,96,0.49540919065475464,0.22090832889080048
97,97,round sandwich,97,0.5196883678436279,0.23560519516468048
98,98,twistable snack,98,0.6559608578681946,0.20629899203777313
99,99,twist-apart cookie,99,0.5708624720573425,0.0012930277734994888
100,100,after-school treat,100,0.4011874794960022,0.15424296259880066
101,101,two-color cookie,101,0.6730263233184814,0.24124321341514587
102,102,popular cookie brand,102,0.2958725690841675,0.33432233333587646
103,103,white-centered cookie,103,0.5435140132904053,0.16710364818572998
104,104,nabisco mainstay,104,0.3909323811531067,0.24353189766407013
105,105,cookie in some klondike bars,105,0.5437755584716797,0.2711006999015808
106,106,stackable cookies,106,0.3548918664455414,0.23411324620246887
107,107,after-lunch sandwiches,107,0.552977979183197,0.2882745862007141
108,108,sandwiches for dessert,108,0.5021365284919739,0.33180350065231323
109,109,two-tone cookies,109,0.48920518159866333,0.2708454728126526
110,110,after-school snack,110,0.6732828617095947,0.18266211450099945
111,111,hydrox lookalike,111,0.28154054284095764,0.2186819463968277
112,112,sandwich snack,112,0.5250833034515381,0.23757332563400269
113,113,nabisco classic,113,0.4538346230983734,0.27784478664398193
114,114,sweet snack,114,0.7674522399902344,0.12873123586177826
115,115,black and white treat,115,0.517698347568512,0.20457124710083008
116,116,hydrox look-alike,116,0.5128045082092285,0.30561530590057373
117,117,dunkable dessert,117,0.5270217061042786,0.22856128215789795
118,118,sweet treat,118,0.06154865026473999,0.14664725959300995
119,119,double stuf treat,119,0.2816212475299835,0.16284312307834625
120,120,three-ply snack,120,0.41086769104003906,0.14576084911823273
121,121,three-part snack,121,0.8518231511116028,0.2289295494556427
122,122,wonderfilled cookie,122,0.5116164684295654,0.20250704884529114
123,123,double delight cookie,123,0.5901443958282471,0.24539794027805328
124,124,popular snack,124,0.5393210649490356,0.113904669880867
125,125,sweet treat since 1912,125,0.5028346180915833,0.10778249055147171
126,126,three-tier cookie,126,0.7560573220252991,0.23831598460674286
127,127,twisted treat,127,0.6223872303962708,0.2108609825372696
128,128,snack item since 1912,128,0.5034543871879578,0.2130052000284195
129,129,cookie with a creme center,129,0.40409958362579346,0.2043880969285965
130,130,certain cookie,130,0.7262237071990967,0.24174988269805908
131,131,classic snack,131,0.48731327056884766,0.14802861213684082
132,132,snack first created in 1912,132,0.4988754093647003,0.18257832527160645
133,133,stacked cookie,133,0.5430839657783508,0.23694486916065216
134,134,two-tone dunker,134,0.3844338655471802,0.12663638591766357
135,135,sandwich treats,135,0.5165152549743652,0.13454881310462952
136,136,black-and-white treats,136,0.5349878668785095,0.21996979415416718
137,137,twistable cookies,137,0.21770089864730835,0.13331781327724457
138,138,two-tone snacks,138,0.6553674340248108,0.24078568816184998
139,139,double stuf cookies,139,0.2662583589553833,0.1526211053133011
140,140,creme-filled snacks,140,0.3014558255672455,0.23792299628257751
141,141,some cookies,141,0.5787751078605652,0.22445990145206451
142,142,twistable treats,142,0.29417288303375244,0.24483181536197662
143,143,crossword cookie,143,0.5326159596443176,0.2184184342622757
144,144,sandwich treat,144,0.4932558834552765,0.22973020374774933
145,145,nabisco offering,145,0.3975376486778259,0.22883053123950958
146,146,oft-dunked treat,146,0.48161306977272034,0.17568890750408173
147,147,black-and-white sandwich,147,0.5976242423057556,0.2521304190158844
148,148,black and white sandwich,148,0.7475859522819519,0.23424126207828522
149,149,lickable cookie,149,0.5681503415107727,0.2758438289165497
150,150,nosh from nabisco,150,0.4581327736377716,0.24461053311824799
151,151,little dipper?,151,0.45301955938339233,1.0
152,152,it comes in black and white,152,0.4901271164417267,0.21902261674404144
153,153,big stuf cookie,153,0.8295720815658569,0.2577299475669861
154,154,ice cream flavor,154,0.4521277844905853,0.22805538773536682
155,155,"double stuf, eg",155,0.4591321647167206,0.11642734706401825
156,156,tiered treat,156,0.3106790781021118,0.16238057613372803
157,157,crumbled ice cream topping,157,0.7724552750587463,0.23757125437259674
158,158,three-part cookie,158,0.31448760628700256,0.23109406232833862
159,159,snack choice,159,0.41498878598213196,0.19386862218379974
160,160,sister brand of nilla,160,0.21124376356601715,0.30472272634506226
161,161,billion-selling cookie,161,0.5312475562095642,0.30235743522644043
162,162,"ice-cream extra, perhaps",162,0.7511318922042847,0.2228214591741562
163,163,top-selling cookie,163,0.5205990076065063,0.26296254992485046
164,164,triple-decker snack,164,0.31408050656318665,0.21050433814525604
165,165,nabisco snack,165,0.7818601727485657,0.15527848899364471
166,166,chocolate treat,166,0.4176792800426483,0.2554968297481537
167,167,dirt pie ingredient,167,0.26589351892471313,0.17404143512248993
168,168,a favorite with milk,168,0.3235592246055603,0.23917634785175323
169,169,black and white snacks,169,0.5771293640136719,0.21223290264606476
170,170,three-layer snacks,170,0.7149010300636292,0.21178972721099854
171,171,black and white cookies,171,0.46458229422569275,0.40215006470680237
172,172,cookies in dirt cake,172,0.21410761773586273,0.20936362445354462
173,173,lunchbox cookie,173,0.6142370700836182,0.237237811088562
174,174,dessert sandwich,174,0.5511853098869324,0.35216304659843445
175,175,grade-school snack,175,0.8324317336082458,0.16173923015594482
176,176,cookie with three parts,176,0.6586283445358276,0.20527800917625427
177,177,oft-dunked cookie,177,0.5271857976913452,0.2620653808116913
178,178,chiaroscuro cookie,178,0.6012402176856995,0.2425142377614975
179,179,"milk's favorite cookie, according to ads",179,0.4188178479671478,0.3249381184577942
180,180,cookies-and-cream cookie,180,0.34050634503364563,0.3123944103717804
181,181,chocolate sandwich,181,0.5609896779060364,0.26945239305496216
182,182,snack that's often separated,182,0.7053492069244385,0.1986013650894165
183,183,bite in black and white,183,0.5339733958244324,0.3244853913784027
184,184,soft-centered snack,184,0.43843355774879456,0.1488926112651825
185,185,black and white snack,185,0.6565929055213928,0.1894334852695465
186,186,cookie that predates crossword puzzles,186,0.5606020092964172,0.22690744698047638
187,187,crunchy ice cream flavor,187,0.5761862993240356,0.2356494963169098
188,188,multi-level cookie,188,0.47677069902420044,0.22485187649726868
189,189,sunshine hydrox alternative,189,0.35891368985176086,0.1896253228187561
190,190,classic nabisco snack,190,0.2420196235179901,0.16135527193546295
191,191,stratified snack,191,0.7530274391174316,0.20439225435256958
192,192,dirt cake ingredient,192,0.2471594512462616,0.14350728690624237
193,193,ice cream add-in,193,0.6641919016838074,0.23955270648002625
194,194,lickable treat,194,0.39336153864860535,0.22657574713230133
195,195,white-and-black stacked snack,195,0.5391787886619568,0.2312660962343216
196,196,hundred-year-old cookie,196,0.5869061350822449,0.2702362537384033
197,197,milk go-with,197,0.4970051944255829,0.25242355465888977
198,198,stacked snack,198,0.4159381687641144,0.14308108389377594
199,199,kraft cookie brand,199,0.8921340107917786,0.21030330657958984
200,200,lunch box treat,200,0.5453093647956848,0.1707850694656372
201,201,licked cookie,201,0.6495106220245361,0.1508326232433319
202,202,triple-layer cookie,202,0.4017999768257141,0.2808680832386017
203,203,oft-twisted cookie,203,0.5260759592056274,0.21461360156536102
204,204,popular snack since 1912,204,0.5078432559967041,0.23124811053276062
205,205,sandwich-style sweet,205,0.5829883217811584,0.26461437344551086
206,206,oft-twisted treat,206,0.3359854221343994,0.21231645345687866
