,title,question,names,x,y
0,0,sandwich cookie,0,0.5587263107299805,0.4122818112373352
1,1,black-and-white cookie,1,0.5349698662757874,0.542724609375
2,2,popular cookie,2,0.47449991106987,0.7497922778129578
3,3,sweet sandwich,3,0.4199545979499817,0.7333217263221741
4,4,creme-filled cookie,4,0.5023910403251648,0.7145213484764099
5,5,nabisco cookie,5,0.5516736507415771,0.48150935769081116
6,6,cookie favorite,6,0.5269001126289368,0.7405694723129272
7,7,layered cookie,7,0.5025967955589294,0.6288899779319763
8,8,black-and-white treat,8,0.5337424874305725,0.3773561418056488
9,9,two-tone treat,9,0.4733474850654602,0.6630529165267944
10,10,two-tone cookie,10,0.515677273273468,0.8249608278274536
11,11,hydrox rival,11,0.5024832487106323,0.46699342131614685
12,12,triple-decker cookie,12,0.40804100036621094,0.6862556338310242
13,13,black-and-white cookies,13,0.18157203495502472,0.49971070885658264
14,14,nabisco treat,14,0.6363887786865234,0.4759863018989563
15,15,cream-filled cookie,15,0.6596234440803528,0.45618441700935364
16,16,twistable cookie,16,0.5295037031173706,0.6380561590194702
17,17,best-selling cookie,17,0.6640550494194031,0.7604311108589172
18,18,sandwich cookies,18,0.5549731254577637,0.5970706343650818
19,19,twistable treat,19,0.47396722435951233,0.6720418930053711
20,20,black-and-white snack,20,0.4963323175907135,0.6674430966377258
21,21,cookie since 1912,21,0.6188551783561707,0.4491320550441742
22,22,creme cookie,22,0.5672976970672607,0.7445644736289978
23,23,cookie brand,23,0.35399511456489563,0.8199754953384399
24,24,lunchbox treat,24,0.3631281852722168,0.5894872546195984
25,25,dunkable treat,25,0.7243523001670837,0.6665915250778198
26,26,three-layer cookie,26,0.5742724537849426,0.7049165964126587
27,27,classic cookie,27,0.3828182816505432,0.6170421242713928
28,28,cookie many take apart,28,0.4811788499355316,0.6924822330474854
29,29,milk's favorite cookie,29,0.5737265944480896,0.6443178057670593
30,30,modern ice cream flavor,30,0.5229041576385498,0.5658217668533325
31,31,black-and-white snacks,31,0.610087513923645,0.7218648195266724
32,32,double stuf cookie,32,0.3117583394050598,0.6581276059150696
33,33,creme-filled snack,33,0.6434881091117859,0.5570636987686157
34,34,two-toned treat,34,0.5010733604431152,0.775474488735199
35,35,nabisco cookies,35,0.6269882917404175,0.6376675367355347
36,36,snack in a stack,36,0.5033769011497498,0.8915477395057678
37,37,black-and-white bite,37,0.5828554034233093,0.12951797246932983
38,38,nabisco favorite,38,0.6272104978561401,0.5264846086502075
39,39,black and white cookie,39,0.714061439037323,0.49713921546936035
40,40,white-centered snack,40,0.4804244935512543,0.5928009748458862
41,41,three-part cookies,41,0.40596717596054077,0.630667507648468
42,42,nabisco goodie,42,0.5718298554420471,0.6011607646942139
43,43,biscuit introduced in 1912,43,0.790834903717041,0.6030625700950623
44,44,snack since 1912,44,0.5174615979194641,0.6083437204360962
45,45,popular cookies,45,0.48798760771751404,0.6165592670440674
46,46,stackable cookie,46,0.6659736037254333,0.5987416505813599
47,47,triple-decker treat,47,0.5408153533935547,0.8058668375015259
48,48,nabisco brand,48,0.8895816802978516,0.550818681716919
49,49,double delight snack,49,0.49576374888420105,0.672110915184021
50,50,treat with milk,50,0.5409979224205017,0.6138954162597656
51,51,lunchbox dessert,51,0.5969666242599487,0.48352816700935364
52,52,dunkable cookie,52,0.4915970265865326,0.6062909364700317
53,53,three-layer treat,53,0.5633259415626526,0.628079354763031
54,54,layered treat,54,0.614083468914032,0.63755863904953
55,55,layered snack,55,0.5641286373138428,0.8257186412811279
56,56,cookie often eaten inside-out,56,0.5444126725196838,0.6540619134902954
57,57,mcflurry flavor,57,0.41219621896743774,0.4282456040382385
58,58,cookie choice,58,0.4032343626022339,0.7479345202445984
59,59,common cookie,59,0.6178007125854492,0.7276484370231628
60,60,cookie introduced in 1912,60,0.6105374693870544,0.39196527004241943
61,61,hydrox competitor,61,0.5019112825393677,0.38615912199020386
62,62,popular sandwich cookie,62,0.3837326169013977,0.42393383383750916
63,63,nabisco nibble,63,0.5631983280181885,0.4732002913951874
64,64,creme-filled treat,64,0.5220541954040527,0.5910156965255737
65,65,after-lunch sandwich,65,0.6105465292930603,0.502114474773407
66,66,two-toned cookie,66,0.5620714426040649,0.7430192232131958
67,67,bicolor bite,67,0.634434700012207,0.6320066452026367
68,68,cookie with creme,68,0.506930947303772,0.4831029176712036
69,69,circular snack,69,0.6362931728363037,0.7458416819572449
70,70,droxie alternative,70,0.6363956332206726,0.6579801440238953
71,71,filled cookie,71,0.42867937684059143,0.769557774066925
72,72,layered cookies,72,0.47585633397102356,0.6668441295623779
73,73,sweet sandwiches,73,0.5408095717430115,0.5699851512908936
74,74,two-tone treats,74,0.5259785652160645,0.6410343647003174
75,75,lunchbox treats,75,0.5236025452613831,0.7420083284378052
76,76,treats with milk,76,0.5100429654121399,0.563237190246582
77,77,hydrox alternative,77,0.42504262924194336,0.4340498447418213
78,78,nabisco bestseller,78,0.5102320313453674,0.5410370230674744
79,79,vowel-rich cookie,79,0.5039284825325012,0.8832776546478271
80,80,stackable snack,80,0.39625054597854614,0.7836865782737732
81,81,cakesters brand,81,0.6880220770835876,0.6387760639190674
82,82,three-layer snack,82,0.4481092691421509,0.7002031207084656
83,83,nabisco product,83,0.5515978336334229,0.5421223640441895
84,84,treat for cookie monster,84,0.6721912622451782,0.6027665138244629
85,85,creme-filled chocolate cookie,85,0.5113633275032043,0.3922796845436096
